stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude,rer_line
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,152500,152600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,152700,152800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,153000,153000,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,153200,153300,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,153400,153500,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,153700,153700,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,154100,154200,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,154400,154500,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,154700,154700,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,155000,155000,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,155200,155300,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,155600,155600,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,160000,160100,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,160300,160300,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,160500,160500,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,160700,160800,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,161000,161000,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,161300,161300,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,161500,161500,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,161700,161800,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,162100,162200,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,162500,162600,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI58:1187:RapidTransit,162800,162800,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,154800,154800,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,155100,155100,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,155300,155300,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,155500,155600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,155700,155800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,160000,160000,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,160200,160300,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,160400,160500,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,160700,160700,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,161100,161200,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,161400,161500,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,161700,161700,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,162000,162000,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,162200,162300,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,162600,162600,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,163000,163100,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,163300,163300,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,163500,163500,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,163700,163800,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,164000,164000,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,164300,164300,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,164500,164500,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,164700,164800,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,165100,165200,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,165500,165600,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI60:1187:RapidTransit,165800,165800,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,160900,160900,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,161100,161200,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,161300,161400,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,161600,161600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,161800,161800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,162000,162100,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,162300,162300,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,162500,162600,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,162700,162800,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,163200,163200,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,163500,163600,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,163700,163800,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,164100,164200,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,164400,164400,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,164700,164800,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,165100,165200,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,165400,165500,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,165600,165700,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,165900,170000,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,170200,170300,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,170500,170500,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,170700,170800,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,170900,171000,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,171300,171400,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,171800,171900,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI62:1187:RapidTransit,172100,172100,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,163300,163300,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,163500,163600,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,163700,163800,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,164000,164000,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,164200,164200,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,164400,164500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,164700,164700,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,164900,165000,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,165100,165200,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,165600,165600,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,165900,170000,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,170100,170200,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,170500,170600,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,170800,170800,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,171100,171200,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,171500,171600,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,171800,171900,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,172000,172100,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,172300,172400,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,172600,172600,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,172900,172900,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,173100,173100,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,173300,173400,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,173700,173800,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,174200,174200,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIWI64:1187:RapidTransit,174500,174500,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,063900,063900,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,064100,064200,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,064300,064400,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,064500,064600,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,064800,064800,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,065000,065100,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,065300,065300,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,065500,065600,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,065900,070000,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,070200,070300,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,070500,070600,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,070800,070900,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,071100,071100,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,071400,071500,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,071800,071900,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,072100,072200,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,072300,072400,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,072600,072600,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,072900,072900,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,073200,073200,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,073400,073400,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,073600,073700,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,074000,074100,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,074400,074500,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA06:1187:RapidTransit,074700,074700,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,065600,065600,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,065700,065800,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,070000,070000,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,070200,070200,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,070400,070500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,070700,070700,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,070900,071000,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,071100,071200,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,071600,071600,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,071900,071900,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,072100,072200,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,072500,072500,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,072700,072800,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,073000,073100,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,073500,073500,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,073800,073800,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,074000,074000,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,074200,074300,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,074500,074600,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,074800,074800,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,075000,075100,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,075200,075300,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,075600,075700,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,080100,080100,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA08:1187:RapidTransit,080400,080400,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,073300,073300,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,073500,073500,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,073700,073800,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,073900,074000,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,074200,074200,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,074400,074500,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,074700,074700,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,074900,075000,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,075300,075400,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,075600,075700,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QOKA14:1187:RapidTransit,075900,080000,Châtelet les Halles,2.34814,48.85983,A
